# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
src/health.cpp	cppcoreguidelines-avoid-c-arrays,modernize-avoid-c-arrays	0297c9ab493650c08d42	do not declare C-style arrays, use 'std::array' instead
src/health.cpp	cppcoreguidelines-avoid-do-while	0f47a686f5bfdaf8dc3c	avoid do-while loops
src/health.cpp	cppcoreguidelines-avoid-do-while	dfb64a956fd2c445ca13	avoid do-while loops
src/health.cpp	cppcoreguidelines-owning-memory	3c37a702bb4b94ecd8c0	initializing non-owner 'SharedHealth *' with a newly created 'gsl::owner<>'
src/health.cpp	cppcoreguidelines-owning-memory	6d1673874e7490743c22	returning a newly created resource of type 'httplib::ThreadPool *' or 'gsl::owner<>' from a lambda whose return type is not 'gsl::owner<>'
src/health.cpp	cppcoreguidelines-pro-type-vararg	fb4f0825a316c8089ac6	do not call c-style vararg functions
src/health.cpp	modernize-deprecated-headers	0270e40b36b0366c3b92	inclusion of deprecated C++ header 'signal.h'; consider using 'csignal' instead
src/health.cpp	modernize-use-integer-sign-comparison	08ff7f08d126709924ed	comparison between 'signed' and 'unsigned' integers
src/health.cpp	readability-math-missing-parentheses	e3c7069d5c79e3296dc1	'*' has higher precedence than '+'; add parentheses to explicitly specify the order of operations
src/loader.cpp	concurrency-mt-unsafe	19f43159c60651868989	function is not thread safe
src/loader.cpp	concurrency-mt-unsafe	1ceba56b1a72672bdd6a	function is not thread safe
src/loader.cpp	concurrency-mt-unsafe	d858fde9ffcacc3c62b1	function is not thread safe
src/loader.cpp	concurrency-mt-unsafe	ea331c051eb17626c05e	function is not thread safe
src/main.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	e771ad95c8d631892314	do not use pointer arithmetic
src/remote_bytes.hpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	a5b33e77f33effa868a3	do not use pointer arithmetic
src/remote_bytes.hpp	cppcoreguidelines-pro-type-reinterpret-cast	e4495948b7c7aff0f4ad	do not use reinterpret_cast
src/server.cpp	bugprone-implicit-widening-of-multiplication-result	0a712884cbd8a7f0f43b	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/server.cpp	bugprone-implicit-widening-of-multiplication-result	8ec56a99daf1d8f8f261	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/server.cpp	bugprone-implicit-widening-of-multiplication-result	9475be1029026eef6fc4	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/server.cpp	concurrency-mt-unsafe	0751c57fc13620260979	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	12d1d35c35690435064b	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	32baef938f62997a7d98	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	45e8bd363c5756776e5a	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	5d9a2dba8676a340ba07	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	5ea1fcb110755dd74fb6	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	7a2302b0a20e5f409bc5	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	7bbf4945d2e38101eac3	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	b535e32fecd80e68053d	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	b5e5b805b7bfde09d913	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	cd5492cc54dd18eeee15	function is not thread safe
src/server.cpp	concurrency-mt-unsafe	d0cc91e7b72a20ce996a	function is not thread safe
src/server.cpp	cppcoreguidelines-avoid-do-while	1c20a00cdeae35d699e5	avoid do-while loops
src/server.cpp	cppcoreguidelines-avoid-do-while	4eb73ec932013e2347ff	avoid do-while loops
src/server.cpp	cppcoreguidelines-avoid-do-while	89c2eb8185e20a596930	avoid do-while loops
src/server.cpp	cppcoreguidelines-avoid-do-while	ff27730a26fa33761eab	avoid do-while loops
src/server.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	7d6fffd41ba996c1a0a8	do not use pointer arithmetic
src/server.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	aaef4582e7c9b3c9f258	do not use pointer arithmetic
src/server.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	c52c33b414565e311311	do not use pointer arithmetic
src/server.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	ec3069095316a8cc4fd3	do not use pointer arithmetic
src/server.cpp	cppcoreguidelines-pro-type-reinterpret-cast	c214180c8b79bdc00592	do not use reinterpret_cast
src/server.cpp	cppcoreguidelines-pro-type-vararg	12ff4655472a9465bf17	do not call c-style vararg functions
src/server.cpp	cppcoreguidelines-pro-type-vararg	7acad2d00458e4e4c2cb	do not call c-style vararg functions
src/server.cpp	cppcoreguidelines-pro-type-vararg	7f4dc0e5edc7d1d0baa2	do not call c-style vararg functions
src/server.cpp	cppcoreguidelines-pro-type-vararg	c3f021632bde2b47fd8c	do not call c-style vararg functions
src/server.cpp	cppcoreguidelines-pro-type-vararg	dabe43a0f720b7350ddd	do not call c-style vararg functions
src/server.cpp	cppcoreguidelines-pro-type-vararg	de4f745f3b8b89efddf7	do not call c-style vararg functions
src/server.cpp	modernize-return-braced-init-list	579580c2ca85c7f9e0df	avoid repeating the return type from the declaration; use a braced initializer list instead
src/server.cpp	modernize-use-integer-sign-comparison	03de5e6f87fafa460be6	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	105970e73206bb47430f	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	2b0d915f1b9c3622c743	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	2cb9c53af461acc93639	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	5b534f8a8a67b1e3495b	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	8e12417c5299b45ac891	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	9dafe1c4b100fa903b7a	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	a622ce5ca1363ba4fa50	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	d071f371ae38531e21cf	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	ddb8e7a27707af3836ee	comparison between 'signed' and 'unsigned' integers
src/server.cpp	modernize-use-integer-sign-comparison	e6a22c8e55349d3aa7ce	comparison between 'signed' and 'unsigned' integers
src/server.cpp	readability-simplify-boolean-expr	c1719d2496c3c6f53136	boolean expression can be simplified by DeMorgan's theorem
src/session_resources.cpp	bugprone-implicit-widening-of-multiplication-result	3bf5c7c3ca26d9a6cb15	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/session_resources.cpp	cppcoreguidelines-avoid-do-while	09195e4dcdbf3af4d4de	avoid do-while loops
src/session_resources.cpp	cppcoreguidelines-pro-type-vararg	611b3102eadc49a1e71f	do not call c-style vararg functions
src/session_resources.cpp	readability-math-missing-parentheses	2270f1e9fd96e007280e	'*' has higher precedence than '+'; add parentheses to explicitly specify the order of operations
src/sqlite_store.cpp	bugprone-unused-return-value	93e622acb3fb3c039446	the value returned by this function should not be disregarded; neglecting it may lead to errors
src/sqlite_store.cpp	cppcoreguidelines-avoid-do-while	bc7987a4cb15af6f6847	avoid do-while loops
src/sqlite_store.cpp	cppcoreguidelines-pro-type-reinterpret-cast	626b5168dd2147a7a0fd	do not use reinterpret_cast
src/sqlite_store.cpp	cppcoreguidelines-pro-type-reinterpret-cast	65a361594e02102c4df3	do not use reinterpret_cast
src/sqlite_store.cpp	cppcoreguidelines-pro-type-vararg	0a10da033d195ad230e2	do not call c-style vararg functions
src/sqlite_store.cpp	cppcoreguidelines-pro-type-vararg	0b197d0f2429ec56c32c	do not call c-style vararg functions
src/sqlite_store.cpp	cppcoreguidelines-pro-type-vararg	0e8c8919684ef186d104	do not call c-style vararg functions
src/sqlite_store.cpp	cppcoreguidelines-pro-type-vararg	3bec627bcce00babb329	do not call c-style vararg functions
src/sqlite_store.cpp	cppcoreguidelines-pro-type-vararg	bbcff1cb4f78252debd3	do not call c-style vararg functions
src/sqlite_store.cpp	modernize-make-unique	ca7b44da0239dc08a2e6	use std::make_unique instead
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	2cd84457e0295152be8a	comparison between 'signed' and 'unsigned' integers
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	50e6b06a7ff51910a284	comparison between 'signed' and 'unsigned' integers
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	5d860c68cd6326d0839a	comparison between 'signed' and 'unsigned' integers
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	b5f53a586e4072fe35a1	comparison between 'signed' and 'unsigned' integers
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	ded6d37eca32b6287253	comparison between 'signed' and 'unsigned' integers
src/sqlite_store.cpp	modernize-use-integer-sign-comparison	e12bfa6b585a812b1e8f	comparison between 'signed' and 'unsigned' integers
src/store.cpp	readability-simplify-boolean-expr	031f7da63a401fe97d0e	boolean expression can be simplified by DeMorgan's theorem
src/store.cpp	readability-simplify-boolean-expr	4af1c0ad0f2d89f731e8	boolean expression can be simplified by DeMorgan's theorem
src/store.cpp	readability-simplify-boolean-expr	59c2ba524f84cf697f10	boolean expression can be simplified by DeMorgan's theorem
src/store.cpp	readability-simplify-boolean-expr	60c42fd48453f7b9718d	boolean expression can be simplified by DeMorgan's theorem
src/store.cpp	readability-simplify-boolean-expr	ae30f5fd3e155478000a	boolean expression can be simplified by DeMorgan's theorem
src/store.cpp	readability-use-anyofallof	31edfb93d722bb9add8f	replace loop by 'std::ranges::all_of()'
src/store.cpp	readability-use-anyofallof	574edee89fa3e265bb29	replace loop by 'std::ranges::all_of()'
src/terminal_session.cpp	cppcoreguidelines-avoid-do-while	856ba5381c621a0d4777	avoid do-while loops
src/terminal_session.cpp	cppcoreguidelines-avoid-do-while	e8df977fe8a9dd687c67	avoid do-while loops
src/terminal_session.cpp	modernize-deprecated-headers	8745e490e9f233b715d4	inclusion of deprecated C++ header 'time.h'; consider using 'ctime' instead
src/terminal_session.cpp	modernize-use-integer-sign-comparison	0071638a91c54ad8358e	comparison between 'signed' and 'unsigned' integers
src/terminal_session.cpp	modernize-use-integer-sign-comparison	d38b00cbbaf875213411	comparison between 'signed' and 'unsigned' integers
src/terminal_session.cpp	readability-math-missing-parentheses	e7db59d3d6f5a644f0d3	'*' has higher precedence than '+'; add parentheses to explicitly specify the order of operations
src/text_sanitization.cpp	cppcoreguidelines-pro-type-reinterpret-cast	48cc523c4243333f2ebe	do not use reinterpret_cast
